Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,SCHW,0,0,0,0,,,,,,,,,,35.12,45.86,1.37,17.95,10780000000.0,8.13,5.1,10470000000.0,,3610000000.0,2.71,3.0,36910000000.0,28.79,9560000000.0,44.78,0.31,14.4,12820000000.0,,1.38,35.46,41.28,13580000.0,1290000000.0,1150000000.0,10.45,84.39,73550000.0,7.95,6.38,71380000.0
0,0,LYB,0,0,0,0,23520000000.0,36570000000.0,9.0,14.93,,0.72,3.21,1.09,7.42,9.8,12.1,9.11,36.24,35420000000.0,96.85,-14.1,5450000000.0,5540000000.0,3470000000.0,9.46,-13.5,556000000.0,1.67,13950000000.0,173.9,1.3,23.66,5020000000.0,1280000000.0,1.4,56.77,72.19,3530000.0,333620000.0,255250000.0,23.42,69.6,7450000.0,2.63,2.91,5650000.0
0,0,MSFT,0,0,0,0,904860000000.0,973970000000.0,30.82,29.41,2.25,10.27,12.25,9.65,19.98,31.66,35.2,10.64,42.8,129810000000.0,16.94,13.7,82930000000.0,57420000000.0,41090000000.0,5.3,21.0,136610000000.00002,17.91,85570000000.0,80.68,2.85,13.89,52350000000.0,33810000000.000004,1.23,179.72,165.73,50380000.0,7580000000.0,7520000000.0,1.42,74.09,44240000.0,1.12,0.59,53310000.0
0,0,AMGN,0,0,0,0,,,,,,,,,,34.48,42.6,9.82,63.83,23400000000.0,37.98,-2.8,19010000000.0,11960000000.0,8070000000.0,13.0,5.9,20850000000.0,35.1,30280000000.0,277.08,2.89,18.33,9830000000.0,6440000000.0,1.12,231.95,225.34,3400000.0,588250000.0,592900000.0,0.22,78.93,7010000.0,2.58,1.19,7600000.0
0,0,RL,0,0,0,0,,,,,,,,,,7.08,11.41,6.78,14.14,6370000000.0,81.1,0.9,3810000000.0,993200000.0,450800000.0,5.65,6.9,1590000000.0,21.3,2830000000.0,97.03,1.95,39.06,774900000.0,526659999.99999994,0.94,72.52,96.19,1550000.0,48860000.0,44660000.0,1.02,103.37,5480000.0,4.03,13.71,5310000.0
0,0,TWX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,NLY,0,0,0,0,,,,,,,,,,0.0,107.77,-4.79,-37.29,-3840000000.0,-2.73,,-453030000.0,,-5760000000.0,-4.1,,336680000.0,0.23,112480000000.0,738.87,0.11,9.21,-2800000000.0,,0.44,6.12,7.99,26580000.0,1430000000.0,1420000000.0,0.33,53.69,27570000.0,1.65,2.18,21820000.0
0,0,WTW,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CB,0,0,0,0,,,,,,,,,,10.99,13.63,1.64,6.89,33070000000.0,72.23,3.5,8720000000.0,4820000000.0,3640000000.0,7.89,-11.4,4310000000.0,9.52,16600000000.000002,30.42,0.36,120.33,6500000000.0,6420000000.0,0.67,109.14,134.67,3440000.0,451360000.0,450000000.0,0.53,90.4,4500000.0,1.26,1.0,3570000.0
0,0,BSX,0,0,0,0,53630000000.0,63870000000.0,12.35,35.59,,4.91,3.89,5.92,44.23,10.49,17.14,4.72,12.12,10390000000.0,7.48,13.1,7630000000.0,2740000000.0,1090000000.0,0.77,-70.8,277000000.0,0.2,11200000000.0,115.48,1.14,6.96,1160000000.0,476380000.0,0.79,36.56,39.12,12810000.0,1430000000.0,1390000000.0,0.24,95.35,11200000.0,1.19,0.8,12000000.0
0,0,FE,0,0,0,0,23330000000.0,45130000000.0,40.63,17.24,4.11,2.16,3.42,4.16,16.28,10.68,20.53,3.45,17.24,10870000000.0,20.59,-3.3,7690000000.0,3540000000.0,1200000000.0,2.16,,716000000.0,1.33,21050000000.0,289.45,0.62,13.46,2590000000.0,-174380000.0,0.31,41.83,45.3,4610000.0,541750000.0,538570000.0,0.26,85.48,7260000.0,2.03,1.92,5640000.0
0,0,BXP,0,0,0,0,14020000000.0,26040000000.0,15.37,29.59,28.44,4.68,2.4,8.72,11.85,18.12,36.02,3.18,8.16,2920000000.0,18.9,8.9,1840000000.0,1720000000.0,518799999.99999994,3.35,-9.3,751210000.0,4.86,12260000000.0,153.32,3.16,35.4,1200000000.0,1170000000.0,0.87,87.43,117.72,1730000.0,155370000.0,154300000.0,0.14,98.97,3150000.0,1.88,2.34,2300000.0
0,0,UNP,0,0,0,0,120820000000.0,149170000000.0,20.7,23.75,2.98,5.76,7.56,6.92,13.35,27.28,38.85,8.91,31.4,22250000000.0,31.22,-7.0,11890000000.0,10860000000.0,6070000000.0,8.49,-2.4,1310000000.0,1.89,27650000000.0,153.5,0.89,25.9,8580000000.0,3450000000.0,1.08,158.57,164.65,4660000.0,678570000.0,692030000.0,0.14,83.46,7940000.0,2.18,1.17,8310000.000000001
0,0,KMI,0,0,0,0,35910000000.0,70500000000.0,27.38,18.52,2.63,2.79,1.08,5.47,11.09,15.21,29.54,3.23,5.94,13640000000.0,6.04,-8.6,7360000000.0,6390000000.0,2049999999.9999998,0.91,-30.9,294000000.0,0.13,37230000000.0,105.56,0.35,14.85,4790000000.0,890630000.0,0.78,15.13,17.98,19600000.0,2260000000.0,1940000000.0,13.77,64.36,22450000.0,1.44,1.16,27800000.0
0,0,AN,0,0,0,0,,,,,,,,,,1.82,3.65,4.71,13.75,21200000000.0,235.15,2.1,3520000000.0,950400000.0,386000000.0,4.26,-11.2,45000000.0,0.5,6090000000.0,203.33,0.85,33.59,641400000.0,281040000.0,1.05,36.41,41.29,1110000.0,87220000.0,60720000.0,11.64,84.45,6260000.0,6.29,11.1,5740000.0
0,0,FLWS,0,0,0,0,1500000000.0,1430000000.0,38.16,33.22,,1.16,3.86,1.08,16.83,2.9,3.8,4.99,11.76,1270000000.0,19.69,10.5,526120000.0,77880000.0,36760000.0,0.55,,34170000.0,0.53,173810000.0,52.76,1.98,5.1,74750000.0,33450000.000000004,1.5,20.13,16.08,35740000.0,35740000.0,24370000.0,30.04,73.45,2230000.0,2.55,9.68,3400000.0
0,0,COST,0,0,0,0,135389999999.99998,135240000000.00002,36.68,32.89,3.93,0.85,8.06,0.84,26.29,2.41,3.14,6.36,25.47,154670000000.0,351.2,5.6,19820000000.0,6380000000.0,3740000000.0,8.43,10.0,10020000000.0,22.68,9820000000.0,60.51,1.01,35.9,6280000000.0,2400000000.0,0.92,306.58,302.47,3990000.0,441520000.0,439180000.0,0.23,71.54,4790000.0,1.63,1.09,4760000.0
0,0,ORLY,0,0,0,0,,,,,,,,,,13.69,19.22,13.13,411.22,9980000000.0,127.95,7.4,5390000000.0,2180000000.0,1370000000.0,17.34,6.9,42800000.0,0.57,5650000000.0,3401.86,0.81,2.19,1880000000.0,975850000.0,0.64,393.59,395.0,74230000.0,74230000.0,74160000.0,1.65,88.04,1310000.0,1.75,1.79,1470000.0
0,0,CBG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,R,0,0,0,0,1980000000.0,9980000000.0,,,,0.22,0.88,1.12,4.61,1.46,8.22,3.37,4.83,8900000000.0,170.05,3.0,1590000000.0,2410000000.0,129620000.0,2.45,,75870000.0,1.42,7960000000.0,321.53,0.62,46.48,1950000000.0,-1230000000.0,1.8,31.9,40.82,1150000.0,53740000.0,52580000.0,0.66,89.18,4420000.0,4.06,9.22,3360000.0
0,0,TMK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,NWL,0,0,0,0,,,,,,,,,,-5.77,6.4,1.73,-8.13,8310000000.000001,19.31,-3.8,3240000000.0,942100000.0,-414500000.0,-1.11,,465400000.0,1.1,7010000000.0,168.24,1.48,9.77,922500000.0,5200000000.0,1.03,12.84,16.23,4490000.0,424100000.0,420280000.0,0.78,90.56,14750000.0,3.61,5.19,19370000.0
0,0,GILD,0,0,0,0,93330000000.0,96640000000.0,19.08,12.09,0.55,4.17,4.23,4.25,13.44,12.04,23.06,5.22,12.24,22360000000.0,17.55,0.1,17770000000.0,6570000000.0,2690000000.0,2.1,,23150000000.0,18.3,25300000000.0,122.01,2.96,16.27,8910000000.0,3340000000.0,1.12,77.5,71.07,22230000.0,1250000000.0,1260000000.0,0.41,80.77,26090000.0,1.02,2.08,22550000.0
0,0,BLL,0,0,0,0,24110000000.0,31560000000.0,53.2,27.78,3.84,2.18,9.17,2.75,21.04,4.82,9.78,4.32,15.4,11560000000.0,34.6,0.2,2270000000.0,1810000000.0,557000000.0,1.62,55.9,483000000.0,1.48,7230000000.0,208.54,1.01,10.22,1200000000.0,253880000.0,0.56,66.4,67.75,2530000.0,326000000.0,324910000.0,0.68,84.87,10500000.0,5.76,3.74,5410000.0
0,0,NFLX,0,0,0,0,185580000000.0,195100000000.0,85.42,66.67,2.8,8.91,22.07,9.12,15.22,7.49,12.51,5.43,23.82,18880000000.0,43.17,31.1,7720000000.0,2460000000.0,1410000000.0,3.12,65.1,4440000000.0,10.12,13540000000.0,197.32,0.73,15.66,-2660000000.0,15650000000.0,1.29,429.47,365.91,8730000.0,439800000.0,432090000.0,1.62,83.49,12920000.0,1.3,3.0,15500000.0
0,0,AET,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,FLR,0,0,0,0,,,,,,,,,,-7.05,-1.69,-2.3,-51.25,18520000000.0,132.23,2.5,669920000.0,-119110000.0,-1270000000.0,-9.32,,1850000000.0,13.22,1960000000.0,116.48,1.38,11.12,240350000.0,114340000.0,2.88,10.03,13.27,3650000.0,140170000.0,125270000.0,0.84,94.57,11490000.0,3.3,9.21,9040000.0
0,0,TROW,0,0,0,0,27980000000.0,26590000000.0,15.33,17.79,15.61,5.08,4.35,4.62,9.65,35.53,42.79,16.27,25.25,5450000000.0,23.04,2.3,3230000000.0,2510000000.0,1890000000.0,7.87,-6.4,2210000000.0,9.47,146400000.0,1.84,2.31,29.14,1630000000.0,1690000000.0,1.06,111.72,118.26,1850000.0,227550000.0,226460000.0,1.73,74.61,6890000.0,5.06,3.06,8240000.0
0,0,MMC,0,0,0,0,55280000000.0,69680000000.0,31.3,23.42,2.54,3.24,7.58,4.04,18.64,9.34,20.01,7.71,20.03,16100000000.000002,31.82,13.2,7340000000.0,3820000000.0,1500000000.0,2.94,9.8,1210000000.0,2.4,14870000000.0,190.66,1.14,15.09,2400000000.0,2210000000.0,0.74,101.11,104.66,3260000.0,506120000.0,503430000.0,0.19,90.66,6470000.0,2.14,1.28,5390000.0
0,0,SFLY,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CTSH,0,0,0,0,29920000000.0,29040000000.0,17.35,16.1,2.25,1.81,2.82,1.72,9.6,12.6,15.99,10.68,19.33,16629999999.999998,29.36,4.2,6150000000.0,3170000000.0,2100000000.0,3.7,4.2,3080000000.0,5.62,1700000000.0,15.89,2.53,19.46,2260000000.0,1750000000.0,1.02,53.98,58.09,4710000.0,540580000.0,545550000.0,0.24,95.1,10860000.0,2.6,2.01,8770000.0
0,0,CINF,0,0,0,0,10270000000.0,10740000000.0,199.59,16.86,,1.85,1.28,1.9,,14.18,17.94,3.08,10.38,6480000000.0,39.74,-11.2,2630000000.0,1230000000.0,919000000.0,5.57,-55.2,787000000.0,4.82,885000000.0,9.44,1.23,57.35,1240000000.0,632750000.0,0.57,63.89,90.34,1390000.0,160800000.0,159230000.0,6.57,64.91,3120000.0,2.08,2.4,1760000.0
0,0,MA,0,0,0,0,304730000000.0,306510000000.0,38.82,45.66,3.08,18.15,56.45,18.03,29.73,42.5,57.03,23.53,126.73,16280000000.000002,15.91,14.6,16879999999.999998,9700000000.0,6920000000.0,6.72,11.0,5850000000.0,5.8,8220000000.000001,162.79,1.39,4.9,6540000000.0,5960000000.0,1.03,278.05,288.39,6810000.0,993120000.0,991060000.0,11.3,78.61,6460000.0,1.17,0.73,6870000.0
0,0,TDC,0,0,0,0,,,,,,,,,,0.7,2.96,1.79,3.15,1990000000.0,17.23,-12.7,966000000.0,157000000.0,14000000.0,0.12,-44.4,528000000.0,4.69,675000000.0,205.79,1.27,2.92,201000000.0,168250000.0,1.2,22.14,23.46,1350000.0,108500000.0,111050000.0,1.4,98.86,15760000.0,14.55,22.94,16640000.0
0,0,JEC,0,0,0,0,,,,,,,,,,,,,,,,,2480000000.0,,,,,,,,,,,,,,90.03,90.11,1620000.0,,,,,,,,
0,0,BMS,0,0,0,0,5220000000.0,6570000000.0,22.36,19.08,3.91,1.32,4.26,1.62,12.06,,,,,,,,805100000.0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MGM,0,0,0,0,9990000000.0,24090000000.0,3.7,,,0.88,1.22,2.01,4.2,0.12,11.96,3.01,1.44,12330000000.0,23.32,9.7,5300000000.0,2760000000.0,1750000.0,0.0,,1230000000.0,2.39,15530000000.0,146.16,0.88,11.79,1680000000.0,550620000.0,1.48,15.36,23.72,30840000.0,492690000.0,510820000.0,0.77,86.88,31950000.0,1.27,8.8,27900000.0
0,0,IBM,0,0,0,0,114580000000.0,172170000000.0,12.78,11.9,10.36,1.51,5.73,2.25,10.8,10.0,14.45,5.13,40.61,77130000000.0,86.59,-3.9,36490000000.0,16660000000.0,7720000000.0,8.6,-37.9,10830000000.0,12.23,71500000000.0,395.11,1.09,20.27,15440000000.0,14990000000.0,1.34,121.91,128.89,6360000.0,887890000.0,884420000.0,0.11,58.56,21510000.0,3.79,2.42,18550000.0
0,0,MET,0,0,0,0,33030000000.0,62420000000.0,3.87,6.51,3.83,0.47,0.47,0.87,,10.82,15.2,0.9,12.26,68110000000.0,71.48,14.7,20480000000.0,10560000000.0,7190000000.0,7.48,139.5,31270000000.0,34.01,99260000000.0,144.65,1.13,74.35,9910000000.0,5770000000.0,1.14,33.97,42.07,8199999.999999999,907590000.0,776320000.0,15.54,77.43,18140000.0,2.58,2.36,18200000.0
0,0,WAT,0,0,0,0,,,,,,,,,,23.97,30.27,13.78,57.9,2410000000.0,34.17,-0.1,1400000000.0,834010000.0,576680000.0,8.13,-2.0,404650000.0,6.28,1440000000.0,1247.59,2.25,1.77,632740000.0,400910000.0,1.04,189.19,207.42,61910000.0,61910000.0,64140000.0,0.56,102.99,4540000.0,8.52,8.39,4170000.0
0,0,WMB,0,0,0,0,,,,,,,,,,1.87,27.87,3.09,1.38,8300000000.000001,6.84,-13.2,4700000000.0,4019999999.9999995,152000000.0,0.12,71.3,247000000.0,0.2,22470000000.0,133.28,0.43,11.21,3660000000.0,746880000.0,1.55,19.05,19.79,16739999.999999998,1210000000.0,1210000000.0,0.14,89.92,21280000.0,1.7,1.97,23750000.0
0,0,K,0,0,0,0,,,,,,,,,,5.35,11.43,5.49,21.53,13670000000.0,39.83,-2.8,4430000000.0,2060000000.0,731000000.0,2.12,-35.0,453000000.0,1.33,8369999999.999999,254.59,0.8,7.99,1540000000.0,1060000000.0,0.59,64.21,65.09,2510000.0,342670000.0,276260000.0,0.69,89.77,11140000.0,5.4,4.06,9730000.0
0,0,DLTR,0,0,0,0,,,,,,,,,,-6.82,6.83,5.51,-22.8,23500000000.0,98.91,3.7,8950000000.0,2240000000.0,-1600000000.0,-6.75,-9.2,433700000.0,1.83,10110000000.0,165.14,1.09,25.86,1730000000.0,611920000.0,0.41,81.26,85.8,3370000.0,237230000.0,233460000.0,1.48,96.14,4420000.0,2.05,2.41,4350000.0
0,0,NRG,0,0,0,0,8880000000.0,15110000000.0,2.31,10.3,,0.96,5.78,1.56,8.8,10.84,12.35,7.08,,9620000000.0,35.39,1.2,2520000000.0,1670000000.0,564000000.0,3.81,,243000000.0,0.97,6670000000.0,,1.24,-6.23,1170000000.0,821500000.0,0.77,33.44,34.89,3450000.0,244090000.0,249750000.0,0.81,98.22,6060000.0,2.08,2.86,7850000.0
0,0,TM,0,0,0,0,173950000000.0,311860000000.0,9.34,12.64,7.75,0.65,0.94,0.01,0.07,6.21,0.0,3.11,9.84,,,4.5,,,,16.36,1.2,,,,97.52,1.06,123.5,,,0.9,122.4,131.65,1380000000.0,1380000000.0,1230000000.0,0.0,0.91,2.08,2.08,,3.59
0,0,MNST,0,0,0,0,,,,,,,,,,26.58,34.16,17.53,27.29,4110000000.0000005,7.53,11.6,2520000000.0,1470000000.0,1090000000.0,1.99,11.6,1300000000.0,2.43,23540000.0,0.57,3.31,7.6,1160000000.0,910240000.0,1.12,64.8,63.32,3710000.0,526559999.99999994,390140000.0,9.91,69.4,8010000.0,3.07,2.16,6520000.0
0,0,SHW,0,0,0,0,54220000000.0,65489999999.99999,33.87,30.12,4.39,3.09,16.48,3.64,21.86,7.81,12.06,6.59,34.85,17850000000.0,193.95,2.9,8039999999.999999,2730000000.0,1390000000.0,14.86,62.8,189640000.0,2.07,10620000000.0,264.11,1.01,43.81,2170000000.0,1500000000.0,1.25,543.2,544.85,90800000.0,90800000.0,82150000.0,9.7,81.61,1170000.0,2.2,1.42,1300000.0
0,0,VRSN,0,0,0,0,24720000000.0,25370000000.0,32.13,30.21,9.31,20.41,,20.5,28.31,52.6,65.24,26.57,,1230000000.0,10.29,0.9,1050000000.0,847770000.0,646170000.0,5.4,11.8,1230000000.0,10.48,1800000000.0,,1.35,-12.34,778790000.0,539320000.0,0.9,211.9,198.8,115540000.0,115540000.0,94680000.0,1.32,94.55,1840000.0,2.68,2.06,2390000.0
0,0,EXPR,0,0,0,0,119890000.0,1040000000.0,,,,0.06,0.3,0.51,14.3,-1.17,-0.64,-0.5,-4.11,2040000000.0,30.38,-5.1,900710000.0,72730000.0,-23830000.0,-0.355,,167920000.0,2.63,1160000000.0,211.11,0.99,8.51,88240000.0,82800000.0,1.14,1.8386,3.2691,1670000.0,64459999.99999999,49230000.0,6.92,109.59,13910000.0,9.68,26.24,13600000.0
0,0,ESV,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DE,0,0,0,0,,,,,,,,,,8.29,10.99,3.76,28.65,39230000000.0,123.96,5.4,9180000000.0,6180000000.0,3250000000.0,10.15,-8.0,3180000000.0,10.14,45430000000.0,397.46,2.06,36.45,3410000000.0,-745250000.0,1.15,139.5,155.22,2210000.0,312860000.0,281160000.0,0.23,80.91,4990000.0,2.73,1.78,4510000.0
0,0,STI,0,0,0,0,,,,,,,,,,,,,,,,,9010000000.0,,,,,,,,,,,,,,70.13,70.38,18920000.0,,,,,,,,
0,0,MCHP,0,0,0,0,26690000000.0,35910000000.0,48.78,20.12,1.58,5.28,4.78,6.81,19.27,7.15,17.49,3.21,7.28,5370000000.0,22.59,-6.6,3240000000.0,2029999999.9999998,383500000.0,1.53,13.1,405100000.0,1.7,9950000000.0,185.68,0.9,22.45,1660000000.0,1710000000.0,1.43,86.91,91.88,4440000.0,245330000.0,233630000.0,2.2,109.96,29290000.0,11.44,16.1,30290000.0
0,0,DHR,0,0,0,0,118040000000.0,141250000000.0,46.12,33.9,2.53,6.69,4.01,7.83,30.55,12.13,17.32,4.05,8.17,20440000000.0,28.72,3.8,9980000000.0,4860000000.0,2430000000.0,3.37,0.6,14250000000.0,19.84,18670000000.0,56.24,3.43,43.03,4080000000.0,3070000000.0,0.84,161.54,152.94,4059999.9999999995,707020000.0,637630000.0,11.47,82.13,6770000.0,1.75,1.08,6600000.0
0,0,CAT,0,0,0,0,66750000000.0,96720000000.0,13.02,24.04,6.95,1.36,4.7,1.9,9.63,10.99,14.78,6.5,39.15,55000000000.0,96.69,-5.6,14460000000.0,10760000000.0,6040000000.0,10.52,-13.5,6380000000.0,11.54,38610000000.0,257.5,1.44,27.06,6560000000.0,4540000000.0,1.51,113.65,127.29,5550000.0,541240000.0,551560000.0,0.19,70.02,9240000.0,2.01,1.71,10220000.0
0,0,XLNX,0,0,0,0,,,,,,,,,,28.76,29.18,11.88,37.06,3310000000.0,13.1,11.7,2140000000.0000002,1090000000.0,952450000.0,3.71,5.2,2520000000.0,10.01,1300000000.0,48.39,6.44,10.72,1120000000.0,762830000.0,1.22,87.52,88.42,3330000.0,243160000.0,250950000.0,0.18,83.64,7820000.0,2.5,3.68,5060000.0
0,0,BIG,0,0,0,0,1460000000.0,2950000000.0,6.06,,,0.28,1.73,0.55,6.28,4.83,4.35,5.2,37.89,5310000000.0,134.57,1.6,2109999999.9999998,532080000.00000006,256750000.0,6.47,,61790000.0,1.58,1800000000.0,235.77,1.29,19.53,274190000.0,147930000.0,1.53,27.3,23.84,2120000.0,39230000.0,38550000.0,2.18,108.26,7320000.0,4.86,25.8,6490000.0
0,0,SYY,0,0,0,0,28750000000.0,38010000000.0,21.37,22.47,6.24,0.49,14.17,0.64,13.22,2.82,4.44,8.92,65.73,60200000000.0,116.89,0.6,11410000000.0,3400000000.0,1700000000.0,3.26,5.3,467500000.0,0.92,9350000000.0,375.82,1.39,4.8,2310000000.0,1480000000.0,0.47,52.44,66.27,6800000.0,507620000.0,509100000.0,0.24,82.3,15990000.0,2.77,3.31,10620000.0
0,0,WPO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SIAL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PBI,0,0,0,0,,,,,,,,,,1.4,7.64,2.94,71.85,3540000000.0,19.63,3.9,1280000000.0,480110000.0,99520000.0,0.274,,651880000.0,3.82,3260000000.0,12835.15,1.12,0.15,315980000.0,-276370000.0,1.97,2.4894,3.3113,3130000.0,172630000.0,169520000.0,0.66,80.82,29410000.0,9.32,22.9,33590000.0
0,0,GAS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,TIF,0,0,0,0,15510000000.0,16850000000.000002,28.72,25.13,4.7,3.51,4.67,3.81,17.05,12.41,16.43,7.93,17.66,4390000000.0,36.2,0.2,2760000000.0,970600000.0,544400000.0,4.48,-17.4,529600000.0,4.41,2150000000.0,68.47,4.11,26.09,638300000.0,306460000.0,1.46,126.75,130.27,3120000.0,121330000.0,107310000.0,0.95,100.01,10440000.0,6.02,9.73,11660000.0
0,0,GME,0,0,0,0,279640000.0,968740000.0,,29.59,,0.06,0.46,0.15,-3.32,-9.27,1.32,1.55,-69.45,7330000000.0,75.85,-25.7,1910000000.0,192200000.0,-757800000.0,-7.032,,290300000.0,4.4,1170000000.0,190.31,1.18,9.09,-150500000.0,-43400000.0,0.59,4.8297,4.7483,3970000.0,64580000.0,54630000.0,11.17,152.62,55590000.0,15.68,251.3,58840000.0
0,0,PG,0,0,0,0,293440000000.0,314960000000.0,64.42,22.62,3.02,4.29,6.57,4.48,29.31,6.24,21.89,8.1,8.79,68790000000.0,27.45,6.6,33439999999.999996,17960000000.0,4030000000.0000005,1.58,12.3,9300000000.0,3.73,30410000000.0,64.72,0.73,18.31,15840000000.0,10590000000.0,0.38,116.41,119.58,11540000.0,2470000000.0,2490000000.0,0.11,65.03,18710000.0,1.88,0.77,18030000.0
0,0,ABT,0,0,0,0,,,,,,,,,,10.5,15.08,4.22,10.47,31360000000.0,17.75,5.5,18710000000.0,7750000000.0,3270000000.0,1.84,70.5,4340000000.0,2.45,20000000000.0,62.47,1.54,17.99,5490000000.0,3580000000.0,1.11,92.55,86.23,10770000.0,1770000000.0,1760000000.0,0.73,77.18,18120000.0,1.84,1.05,21450000.0
0,0,LEN,0,0,0,0,,,,,,,,,,8.31,11.17,5.37,11.99,22260000000.0,69.91,7.9,4520000000.0,2580000000.0,1830000000.0,5.74,-15.3,1210000000.0,3.84,9570000000.0,59.71,5.3,50.49,1480000000.0,1880000000.0,1.0,51.66,55.38,4370000.0,274620000.0,287600000.0,2.07,98.93,10690000.0,3.29,4.48,8810000.0
0,0,BLK,0,0,0,0,82080000000.0,83610000000.0,20.07,20.53,6.99,5.69,2.49,5.61,14.74,29.31,38.35,1.98,12.35,14000000000.0,89.19,3.2,7410000000.0,5720000000.0,4099999999.9999995,25.9,-8.0,7430000000.0,47.88,6840000000.0,20.36,1.36,208.84,2150000000.0,3290000000.0,1.55,498.18,491.39,1530000.0,151620000.0,118070000.0,3.32,84.87,1960000.0,1.04,1.7,1800000.0
0,0,IVZ,0,0,0,0,,,,,,,,,,10.01,23.64,2.36,4.9,5630000000.0,13.19,28.2,2029999999.9999998,1490000000.0,499100000.0,1.17,-14.1,1080000000.0,2.37,2670000000.0,18.58,8.6,21.07,819700000.0,2690000000.0,1.56,8.01,13.45,8670000.0,458900000.0,446570000.0,1.59,89.05,26900000.0,2.75,7.19,31160000.0
0,0,WY,0,0,0,0,16510000000.000002,23440000000.0,45.14,105.26,1.94,2.49,2.31,3.53,19.65,-2.33,10.46,2.54,-1.76,6640000000.0,8.9,-12.5,1140000000.0,1200000000.0,-155000000.0,-0.21,-61.2,153000000.0,0.2,6750000000.0,78.52,1.55,11.54,966000000.0,313120000.0,1.62,19.58,24.76,6490000.0,746210000.0,742860000.0,0.27,79.18,7640000.0,1.37,1.2,8150000.0
0,0,RAI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,INTC,0,0,0,0,262209999999.99997,281330000000.0,12.03,13.7,2.04,3.61,3.43,3.71,7.43,27.46,30.89,10.38,26.54,70410000000.0,15.74,0.1,42140000000.0,32100000000.0,19340000000.0,4.27,-6.4,12020000000.0,2.76,29480000000.0,39.71,1.2,17.07,30160000000.0,11470000000.0,0.91,60.11,59.0,30420000.0,4230000000.0000005,4340000000.0,0.05,69.04,37800000.0,1.56,0.89,41350000.0
0,0,KEY,0,0,0,0,11690000000.0,,8.87,13.4,1.86,1.88,0.75,,,28.92,37.34,1.21,10.67,5990000000.0,5.97,-7.2,5920000000.0,,1630000000.0,1.61,-13.7,2960000000.0,3.0,16430000000.0,,,15.39,3610000000.0,,1.32,10.98,15.45,14590000.0,975410000.0,980020000.0,0.47,83.42,19200000.0,1.48,2.24,15940000.0
0,0,CMI,0,0,0,0,25300000000.0,27100000000.0,12.53,23.31,5.99,1.17,3.58,1.2,7.91,10.53,11.78,9.03,30.69,24120000000.0,153.33,-2.9,5980000000.0,3490000000.0,2540000000.0,16.07,-10.1,1860000000.0,12.18,3120000000.0,35.62,1.52,51.08,3330000000.0,1720000000.0,1.14,157.32,160.96,1550000.0,147530000.0,152330000.0,0.33,85.49,3680000.0,2.92,2.5,3700000.0
0,0,COP,0,0,0,0,,,,,,,,,,23.5,22.22,6.99,24.93,35480000000.0,31.37,-17.4,16180000000.0,14310000000.0,8340000000.0,7.32,64.2,10050000000.0,9.16,15720000000.0,44.62,2.56,32.03,11910000000.0,5630000000.0,1.11,40.23,49.38,11570000.0,1070000000.0000001,1100000000.0,0.04,76.33,13600000.0,1.36,1.27,16170000.000000002
0,0,FISV,0,0,0,0,72870000000.0,93940000000.0,63.28,24.69,2.63,5.21,2.29,7.54,22.22,12.11,22.15,2.4,5.25,7690000000.0,17.43,121.5,4930000000.0,2540000000.0,932000000.0,2.08,-12.8,1030000000.0,1.51,23210000000.0,68.57,1.08,47.99,2190000000.0,570880000.0,0.78,101.87,108.54,5450000.0,669480000.0,566920000.0,0.46,94.66,13540000.0,3.02,2.43,12730000.0
